path,label,label_name,source,group,duration,split
data/raw/real/yt_0002_part_028.flac,0,real,youtube,yt_0002,3.236984126984127,test
data/raw/real/yt_0003_part_001.flac,0,real,youtube,yt_0003,4.93,train
data/raw/real/yt_0003_part_002.flac,0,real,youtube,yt_0003,2.7650113378684806,train
data/raw/real/yt_0003_part_003.flac,0,real,youtube,yt_0003,2.749002267573696,train
data/raw/real/yt_0003_part_004.flac,0,real,youtube,yt_0003,3.11,train
data/raw/real/yt_0003_part_006.flac,0,real,youtube,yt_0003,2.618004535147392,train
data/raw/real/yt_0003_part_008.flac,0,real,youtube,yt_0003,3.001995464852608,train
data/raw/real/yt_0003_part_009.flac,0,real,youtube,yt_0003,3.5570068027210886,train
data/raw/real/yt_0003_part_010.flac,0,real,youtube,yt_0003,3.2660090702947846,train
data/raw/real/yt_0003_part_011.flac,0,real,youtube,yt_0003,2.7570068027210883,train
data/raw/real/yt_0003_part_012.flac,0,real,youtube,yt_0003,6.330997732426304,train
data/raw/real/yt_0003_part_013.flac,0,real,youtube,yt_0003,3.8510204081632655,train
data/raw/real/yt_0003_part_014.flac,0,real,youtube,yt_0003,2.9639909297052154,train
data/raw/real/yt_0003_part_017.flac,0,real,youtube,yt_0003,4.024988662131519,train
data/raw/real/yt_0003_part_019.flac,0,real,youtube,yt_0003,2.7819954648526077,train
data/raw/real/yt_0003_part_022.flac,0,real,youtube,yt_0003,4.984988662131519,train
data/raw/real/yt_0004_part_001.flac,0,real,youtube,yt_0004,7.556984126984127,train
data/raw/real/yt_0004_part_003.flac,0,real,youtube,yt_0004,5.948004535147392,train
data/raw/real/yt_0004_part_005.flac,0,real,youtube,yt_0004,2.7089795918367345,train
data/raw/real/yt_0004_part_007.flac,0,real,youtube,yt_0004,5.291995464852608,train
data/raw/real/yt_0004_part_008.flac,0,real,youtube,yt_0004,4.911995464852608,train
data/raw/real/yt_0004_part_012.flac,0,real,youtube,yt_0004,3.659002267573696,train
data/raw/real/yt_0004_part_013.flac,0,real,youtube,yt_0004,2.61,train
data/raw/real/yt_0004_part_015.flac,0,real,youtube,yt_0004,6.964988662131519,train
data/raw/real/yt_0004_part_018.flac,0,real,youtube,yt_0004,6.21,train
data/raw/real/yt_0004_part_021.flac,0,real,youtube,yt_0004,2.8249886621315192,train
data/raw/real/yt_0004_part_022.flac,0,real,youtube,yt_0004,2.9470068027210883,train
data/raw/real/yt_0004_part_023.flac,0,real,youtube,yt_0004,3.0519954648526078,train
data/raw/real/yt_0004_part_025.flac,0,real,youtube,yt_0004,3.268004535147392,train
data/raw/real/yt_0004_part_026.flac,0,real,youtube,yt_0004,2.91,train
data/raw/real/yt_0004_part_027.flac,0,real,youtube,yt_0004,5.368004535147392,train
data/raw/real/yt_0004_part_028.flac,0,real,youtube,yt_0004,2.808004535147392,train
data/raw/real/yt_0004_part_029.flac,0,real,youtube,yt_0004,2.854013605442177,train
data/raw/real/yt_0004_part_031.flac,0,real,youtube,yt_0004,8.004013605442177,train
data/raw/real/yt_0004_part_033.flac,0,real,youtube,yt_0004,4.922993197278911,train
data/raw/real/yt_0004_part_035.flac,0,real,youtube,yt_0004,6.888004535147393,train
data/raw/real/yt_0004_part_037.flac,0,real,youtube,yt_0004,4.511995464852608,train
data/raw/real/yt_0004_part_038.flac,0,real,youtube,yt_0004,3.1129931972789118,train
data/raw/real/yt_0004_part_039.flac,0,real,youtube,yt_0004,5.533015873015873,train
data/raw/real/yt_0004_part_040.flac,0,real,youtube,yt_0004,8.890997732426303,train
data/raw/real/yt_0004_part_042.flac,0,real,youtube,yt_0004,3.0340136054421767,train
data/raw/real/yt_0004_part_043.flac,0,real,youtube,yt_0004,2.9460090702947848,train
data/raw/real/yt_0004_part_044.flac,0,real,youtube,yt_0004,7.07,train
data/raw/real/yt_0005_part_001.flac,0,real,youtube,yt_0005,4.237981859410431,test
data/raw/real/yt_0005_part_002.flac,0,real,youtube,yt_0005,5.398004535147392,test
data/raw/real/yt_0005_part_003.flac,0,real,youtube,yt_0005,3.5310204081632652,test
data/raw/real/yt_0005_part_004.flac,0,real,youtube,yt_0005,6.321995464852607,test
data/raw/real/yt_0005_part_005.flac,0,real,youtube,yt_0005,4.28,test
data/raw/real/yt_0005_part_007.flac,0,real,youtube,yt_0005,2.8580045351473924,test
data/raw/real/yt_0005_part_009.flac,0,real,youtube,yt_0005,2.848004535147392,test
data/raw/real/yt_0005_part_011.flac,0,real,youtube,yt_0005,3.1360090702947847,test
data/raw/real/yt_0005_part_012.flac,0,real,youtube,yt_0005,2.7870068027210886,test
data/raw/real/yt_0005_part_013.flac,0,real,youtube,yt_0005,3.514988662131519,test
data/raw/real/yt_0005_part_014.flac,0,real,youtube,yt_0005,3.6260090702947845,test
data/raw/real/yt_0005_part_015.flac,0,real,youtube,yt_0005,3.611995464852608,test
data/raw/real/yt_0005_part_016.flac,0,real,youtube,yt_0005,2.8839909297052153,test
data/raw/real/yt_0005_part_017.flac,0,real,youtube,yt_0005,5.402018140589569,test
data/raw/real/yt_0005_part_019.flac,0,real,youtube,yt_0005,4.047006802721088,test
data/raw/real/yt_0005_part_020.flac,0,real,youtube,yt_0005,2.650997732426304,test
data/raw/real/yt_0005_part_024.flac,0,real,youtube,yt_0005,4.143015873015873,test
data/raw/real/yt_0005_part_025.flac,0,real,youtube,yt_0005,3.750997732426304,test
data/raw/real/yt_0005_part_026.flac,0,real,youtube,yt_0005,2.8909977324263036,test
data/raw/real/yt_0006_p2_part_007.flac,0,real,youtube,yt_0006,6.82498866213152,train
data/raw/real/yt_0006_p2_part_010.flac,0,real,youtube,yt_0006,6.826009070294784,train
data/raw/real/yt_0006_p2_part_011.flac,0,real,youtube,yt_0006,6.82498866213152,train
data/raw/real/yt_0006_p2_part_013.flac,0,real,youtube,yt_0006,6.825986394557823,train
data/raw/real/yt_0006_p2_part_017.flac,0,real,youtube,yt_0006,7.1039909297052155,train
data/raw/real/yt_0006_p2_part_018.flac,0,real,youtube,yt_0006,7.105011337868481,train
data/raw/real/yt_0006_p2_part_021.flac,0,real,youtube,yt_0006,7.1039909297052155,train
data/raw/real/yt_0006_p2_part_023.flac,0,real,youtube,yt_0006,7.104988662131519,train
data/raw/real/yt_0006_p2_part_024.flac,0,real,youtube,yt_0006,7.1040136054421765,train
data/raw/real/yt_0006_p2_part_025.flac,0,real,youtube,yt_0006,7.104988662131519,train
data/raw/real/yt_0006_p2_part_026.flac,0,real,youtube,yt_0006,7.105011337868481,train
data/raw/real/yt_0006_p2_part_027.flac,0,real,youtube,yt_0006,7.104988662131519,train
data/raw/real/yt_0006_p2_part_028.flac,0,real,youtube,yt_0006,7.1040136054421765,train
data/raw/real/yt_0006_p2_part_030.flac,0,real,youtube,yt_0006,7.105011337868481,train
data/raw/real/yt_0006_p2_part_031.flac,0,real,youtube,yt_0006,7.104988662131519,train
data/raw/real/yt_0006_p2_part_033.flac,0,real,youtube,yt_0006,6.8,train
data/raw/real/yt_0006_p2_part_034.flac,0,real,youtube,yt_0006,6.94,train
data/raw/real/yt_0006_p2_part_035.flac,0,real,youtube,yt_0006,6.940997732426304,train
data/raw/real/yt_0006_p2_part_036.flac,0,real,youtube,yt_0006,6.940997732426304,train
data/raw/real/yt_0006_p2_part_037.flac,0,real,youtube,yt_0006,6.940997732426304,train
data/raw/real/yt_0006_p2_part_039.flac,0,real,youtube,yt_0006,6.940997732426304,train
data/raw/real/yt_0006_p2_part_040.flac,0,real,youtube,yt_0006,6.940997732426304,train
data/raw/real/yt_0006_p2_part_041.flac,0,real,youtube,yt_0006,6.940997732426304,train
data/raw/real/yt_0006_p2_part_042.flac,0,real,youtube,yt_0006,6.940997732426304,train
data/raw/real/yt_0006_p2_part_043.flac,0,real,youtube,yt_0006,6.940997732426304,train
data/raw/real/yt_0006_p2_part_045.flac,0,real,youtube,yt_0006,6.29,train
data/raw/real/yt_0006_p2_part_046.flac,0,real,youtube,yt_0006,6.290997732426304,train
data/raw/real/yt_0006_p2_part_048.flac,0,real,youtube,yt_0006,6.290997732426304,train
data/raw/real/yt_0006_p2_part_050.flac,0,real,youtube,yt_0006,6.588979591836734,train
data/raw/real/yt_0006_p2_part_051.flac,0,real,youtube,yt_0006,6.589002267573696,train
data/raw/real/yt_0006_p2_part_052.flac,0,real,youtube,yt_0006,6.589002267573696,train
data/raw/real/yt_0006_part_001.flac,0,real,youtube,yt_0006,9.518979591836734,train
data/raw/real/yt_0006_part_002.flac,0,real,youtube,yt_0006,8.429002267573695,train
data/raw/real/yt_0006_part_003.flac,0,real,youtube,yt_0006,2.9529931972789116,train
data/raw/real/yt_0006_part_004.flac,0,real,youtube,yt_0006,5.013990929705216,train
data/raw/real/yt_0006_part_006.flac,0,real,youtube,yt_0006,6.82498866213152,train
data/raw/real/yt_0006_part_007.flac,0,real,youtube,yt_0006,6.825011337868481,train
data/raw/real/yt_0006_part_008.flac,0,real,youtube,yt_0006,6.82498866213152,train
data/raw/real/yt_0006_part_009.flac,0,real,youtube,yt_0006,6.825011337868481,train
data/raw/real/yt_0006_part_011.flac,0,real,youtube,yt_0006,6.825011337868481,train
data/raw/real/yt_0006_part_012.flac,0,real,youtube,yt_0006,6.825986394557823,train
data/raw/real/yt_0006_part_013.flac,0,real,youtube,yt_0006,7.1039909297052155,train
data/raw/real/yt_0006_part_014.flac,0,real,youtube,yt_0006,7.104988662131519,train
data/raw/real/yt_0006_part_015.flac,0,real,youtube,yt_0006,7.105011337868481,train
data/raw/real/yt_0006_part_016.flac,0,real,youtube,yt_0006,7.1039909297052155,train
data/raw/real/yt_0006_part_017.flac,0,real,youtube,yt_0006,7.105011337868481,train
data/raw/real/yt_0006_part_020.flac,0,real,youtube,yt_0006,7.104988662131519,train
data/raw/real/yt_0006_part_021.flac,0,real,youtube,yt_0006,7.105011337868481,train
data/raw/real/yt_0006_part_024.flac,0,real,youtube,yt_0006,7.104988662131519,train
data/raw/real/yt_0006_part_026.flac,0,real,youtube,yt_0006,7.104988662131519,train
data/raw/real/yt_0006_part_027.flac,0,real,youtube,yt_0006,7.105011337868481,train
data/raw/real/yt_0006_part_028.flac,0,real,youtube,yt_0006,7.1039909297052155,train
data/raw/real/yt_0006_part_029.flac,0,real,youtube,yt_0006,7.104988662131519,train
data/raw/real/yt_0006_part_030.flac,0,real,youtube,yt_0006,7.105011337868481,train
data/raw/real/yt_0006_part_031.flac,0,real,youtube,yt_0006,6.794988662131519,train
data/raw/real/yt_0006_part_032.flac,0,real,youtube,yt_0006,6.79501133786848,train
data/raw/real/yt_0006_part_034.flac,0,real,youtube,yt_0006,6.939002267573696,train
data/raw/real/yt_0006_part_035.flac,0,real,youtube,yt_0006,6.94,train
data/raw/real/yt_0006_part_036.flac,0,real,youtube,yt_0006,6.939002267573696,train
data/raw/real/yt_0006_part_040.flac,0,real,youtube,yt_0006,6.939002267573696,train
data/raw/real/yt_0006_part_042.flac,0,real,youtube,yt_0006,6.939002267573696,train
data/raw/real/yt_0006_part_043.flac,0,real,youtube,yt_0006,6.94,train
data/raw/real/yt_0006_part_044.flac,0,real,youtube,yt_0006,6.287981859410431,train
data/raw/real/yt_0006_part_045.flac,0,real,youtube,yt_0006,6.2890022675736965,train
data/raw/real/yt_0006_part_047.flac,0,real,youtube,yt_0006,6.2890022675736965,train
data/raw/real/yt_0006_part_049.flac,0,real,youtube,yt_0006,6.588979591836734,train
data/raw/real/yt_0006_part_050.flac,0,real,youtube,yt_0006,6.589002267573696,train
data/raw/real/yt_0006_part_051.flac,0,real,youtube,yt_0006,6.589002267573696,train
data/raw/real/yt_0007_p2_part_028.flac,0,real,youtube,yt_0007,6.8979818594104305,val
data/raw/real/yt_0007_p2_part_029.flac,0,real,youtube,yt_0007,6.898004535147392,val
data/raw/real/yt_0007_p2_part_031.flac,0,real,youtube,yt_0007,6.9570068027210885,val
data/raw/real/yt_0007_p2_part_032.flac,0,real,youtube,yt_0007,6.487981859410431,val
data/raw/real/yt_0007_p2_part_033.flac,0,real,youtube,yt_0007,6.489002267573696,val
data/raw/real/yt_0007_p2_part_034.flac,0,real,youtube,yt_0007,6.488004535147392,val
data/raw/real/yt_0007_part_005.flac,0,real,youtube,yt_0007,2.679002267573696,val
data/raw/real/yt_0007_part_010.flac,0,real,youtube,yt_0007,3.0260090702947844,val
data/raw/real/yt_0007_part_012.flac,0,real,youtube,yt_0007,3.05,val
data/raw/real/yt_0007_part_013.flac,0,real,youtube,yt_0007,8.161995464852607,val
data/raw/real/yt_0007_part_014.flac,0,real,youtube,yt_0007,6.3750113378684805,val
data/raw/real/yt_0007_part_015.flac,0,real,youtube,yt_0007,5.040997732426304,val
data/raw/real/yt_0007_part_017.flac,0,real,youtube,yt_0007,7.8520181405895695,val
data/raw/real/yt_0007_part_019.flac,0,real,youtube,yt_0007,4.921995464852608,val
data/raw/real/yt_0007_part_023.flac,0,real,youtube,yt_0007,2.7990022675736963,val
data/raw/real/yt_0007_part_025.flac,0,real,youtube,yt_0007,4.388004535147393,val
data/raw/real/yt_0007_part_029.flac,0,real,youtube,yt_0007,6.629002267573696,val
data/raw/real/yt_0007_part_030.flac,0,real,youtube,yt_0007,6.629002267573696,val
data/raw/real/yt_0007_part_032.flac,0,real,youtube,yt_0007,6.598979591836735,val
data/raw/real/yt_0007_part_033.flac,0,real,youtube,yt_0007,6.6,val
data/raw/real/yt_0008_p2_part_258.flac,0,real,youtube,yt_0008,6.595986394557823,train
data/raw/real/yt_0008_p2_part_259.flac,0,real,youtube,yt_0008,6.596009070294785,train
data/raw/real/yt_0008_p2_part_260.flac,0,real,youtube,yt_0008,5.508979591836734,train
data/raw/real/yt_0008_p2_part_265.flac,0,real,youtube,yt_0008,5.072993197278912,train
data/raw/real/yt_0008_part_002.flac,0,real,youtube,yt_0008,2.63,train
data/raw/real/yt_0008_part_003.flac,0,real,youtube,yt_0008,4.439002267573696,train
data/raw/real/yt_0008_part_004.flac,0,real,youtube,yt_0008,4.36498866213152,train
data/raw/real/yt_0008_part_007.flac,0,real,youtube,yt_0008,3.6770068027210883,train
data/raw/real/yt_0008_part_008.flac,0,real,youtube,yt_0008,3.211995464852608,train
data/raw/real/yt_0008_part_009.flac,0,real,youtube,yt_0008,2.5249886621315194,train
data/raw/real/yt_0008_part_010.flac,0,real,youtube,yt_0008,3.1710204081632654,train
data/raw/real/yt_0008_part_012.flac,0,real,youtube,yt_0008,3.861995464852608,train
data/raw/real/yt_0008_part_013.flac,0,real,youtube,yt_0008,3.8110204081632655,train
data/raw/real/yt_0008_part_015.flac,0,real,youtube,yt_0008,7.0790022675736965,train
data/raw/real/yt_0008_part_019.flac,0,real,youtube,yt_0008,2.924013605442177,train
data/raw/real/yt_0008_part_021.flac,0,real,youtube,yt_0008,8.260997732426304,train
data/raw/real/yt_0008_part_022.flac,0,real,youtube,yt_0008,7.027006802721089,train
data/raw/real/yt_0008_part_024.flac,0,real,youtube,yt_0008,9.371020408163265,train
data/raw/real/yt_0008_part_025.flac,0,real,youtube,yt_0008,5.13,train
data/raw/real/yt_0008_part_028.flac,0,real,youtube,yt_0008,4.969002267573696,train
data/raw/real/yt_0008_part_029.flac,0,real,youtube,yt_0008,3.3060090702947846,train
data/raw/real/yt_0008_part_032.flac,0,real,youtube,yt_0008,3.5540136054421767,train
data/raw/real/yt_0008_part_033.flac,0,real,youtube,yt_0008,7.296984126984127,train
data/raw/real/yt_0008_part_040.flac,0,real,youtube,yt_0008,3.9870068027210883,train
data/raw/real/yt_0008_part_042.flac,0,real,youtube,yt_0008,3.3580045351473924,train
data/raw/real/yt_0008_part_043.flac,0,real,youtube,yt_0008,3.2380045351473923,train
data/raw/real/yt_0008_part_045.flac,0,real,youtube,yt_0008,3.1929931972789114,train
data/raw/real/yt_0008_part_047.flac,0,real,youtube,yt_0008,3.312018140589569,train
